sample label	d1	d2
monkeyc4l2s1825	11.93059803	14.10230663
monkeyc4l2s1826	12.11177446	13.33828160
monkeyc4l2s1827	11.56268411	13.63159654
monkeyc4l2s1832	11.18110118	13.55139918
monkeyc4l2s1834	11.68117033	14.18585506
monkeyc4l2s1839	11.54145907	13.57992308
monkeyc4l2s1841	9.55106758	13.72356034
monkeyc4l2s1842	12.25686726	13.84915117
monkeyc4l2s1843	11.96182339	14.12452816
monkeyc4l2s1844	10.57370465	13.90614499
monkeyc4l2s1845	12.34944606	13.30629349
monkeyc4l2s1846	11.19166681	13.85240771
monkeyc4l2s1847	10.82960503	13.98139910
monkeyc4l2s1848	10.38206710	13.70643202
monkeyc4l2s1850	10.27781099	13.51925256
monkeyc4l2s1856	9.89628059	14.09250311
monkeyc4l2s1857	11.48485824	13.23179755
monkeyc4l2s1858	10.65231609	13.76253124
monkeyc4l2s1861	11.03807036	13.69581839
monkeyc4l2s1863	9.66002562	13.55180645
monkeyc4l2s1865	11.05397465	14.11683531
monkeyc4l2s1867	12.60511863	13.80538565
monkeyc4l2s1869	12.61527122	13.37614599
monkeyc4l2s1871	12.10490239	13.83547079
monkeyc4l2s1873	11.54487190	13.96721826
monkeyc4l2s1877	10.39958954	13.40118693
monkeyc4l2s1881	10.46385420	13.60111592
monkeyc4l2s1882	11.15959847	13.46184680
monkeyc4l2s1885	10.35472205	14.06620157
monkeyc4l2s1888	11.29546055	13.33491645
monkeyc4l2s1891	10.29208041	13.48971527
monkeyc4l2s1894	10.41657060	14.18172777
monkeyc4l2s1898	10.85624522	13.31653902
monkeyc4l2s1900	10.99580831	13.89816906
monkeyc4l2s1901	9.96951743	13.82215657
monkeyc4l2s1902	10.00821960	13.49569163
monkeyc4l2s1907	11.08979809	13.87456214
monkeyc4l2s1913	10.60872089	13.63716070
monkeyc4l2s1914	12.83659250	13.54792969
monkeyc4l2s1915	12.85458457	13.70106697
monkeyc4l2s1916	11.39533507	13.34035112
monkeyc4l2s1917	10.78044022	13.29010463
monkeyc4l2s1918	11.50749506	13.44519047
monkeyc4l2s1919	11.90555724	13.81796917
monkeyc4l2s1921	9.72436404	13.23287352
monkeyc4l2s1928	12.21870931	13.93532801
monkeyc4l2s1930	11.41037210	13.93156987
monkeyc4l2s1933	10.50299860	13.94493430
monkeyc4l2s1934	12.80932167	13.47096548
monkeyc4l2s1935	11.02616817	13.57773634
monkeyc4l2s1937	10.84735452	13.70322375
monkeyc4l2s1938	11.61620187	13.73039450
monkeyc4l2s1941	12.10387662	13.35540074
monkeyc4l2s1945	10.84884374	13.54487554
monkeyc4l2s1946	10.77313535	14.14674670
monkeyc4l2s1948	12.29399472	14.06247582
monkeyc4l2s1949	12.70808011	13.67126190
monkeyc4l2s1950	9.60896997	13.44968943
monkeyc4l2s1951	11.40836991	14.10587706
monkeyc4l2s1954	10.25019051	13.99979340
monkeyc4l2s1955	11.73109350	13.34412983
monkeyc4l2s1956	10.70776084	13.63477807
monkeyc4l2s1957	12.58092758	14.06695476
monkeyc4l2s1960	11.07862239	13.97743026
monkeyc4l2s1962	11.17748165	13.80027185
monkeyc4l2s1964	11.26267472	13.84825792
monkeyc4l2s1966	11.01044445	13.91138930
monkeyc4l2s1967	11.38886856	13.25243604
monkeyc4l2s1970	9.75240905	13.98423384
monkeyc4l2s1974	11.54712405	13.89505360
monkeyc4l2s1975	12.57410079	13.57990213
monkeyc4l2s1977	12.50377329	13.37928092
monkeyc4l2s1978	10.95565657	13.24603686
monkeyc4l2s1979	9.83974776	13.58592704
monkeyc4l2s1980	10.22153676	13.57412275
monkeyc4l2s1981	10.71924288	13.98476379
monkeyc4l2s1982	12.06946487	13.85028409
monkeyc4l2s1985	12.47712727	13.94275831
monkeyc4l2s1986	10.30338915	13.45037496
monkeyc4l2s1987	10.29789892	14.07966706
monkeyc4l2s1991	10.43962069	13.64891582
monkeyc4l2s1994	9.86810901	14.05505321
monkeyc4l2s1995	9.65577879	13.52557679
monkeyc4l2s1997	11.95051466	13.59073201
monkeyc4l2s1998	11.12984422	13.31427521
monkeyc4l2s1999	12.85476660	14.02669801
monkeyc6r1s2502	8.92873800	18.96545000
monkeyc6r1s2548	10.80032200	18.71188000
monkeyc6r1s2550	9.37624200	18.84121100
monkeyc6r1s2558	8.99113600	19.22040900
monkeyc6r1s2562	12.64370300	18.11094500
monkeyc6r1s2608	10.32040800	19.07002600
monkeyc6r1s2612	11.75489400	18.63423200
monkeyc6r1s2624	12.56497500	18.31595600
monkeyc6r1s2626	12.05667800	18.63850200
monkeyc6r1s2631	8.53582100	18.78124600
monkeyc6r1s2646	10.87369600	18.82661400
monkeyc6r1s2674	8.34295500	18.91613800
monkeyc6r1s2680	10.89307700	18.77249900
monkeyc6r1s2692	8.46776900	19.16414600
monkeyc6r1s2718	12.55313300	18.19158900
monkeyc6r1s2730	12.22205000	18.35061100
monkeyc6r1s2732	7.93022900	18.77531800
monkeyc6r1s2772	12.32998900	18.65322900
monkeyc6r1s2775	7.73360100	18.98525400
monkeyc6r1s2776	7.46955600	18.70108400
monkeyc6r1s2782	12.58068700	18.12783600
monkeyc6r1s2788	11.26236200	18.75362600
monkeyc6r1s2802	8.23877000	18.86746200
monkeyc6r1s2812	10.06858100	18.93093900
monkeyc6r1s2828	8.47004500	19.19193800
monkeyc6r1s2830	10.52900000	18.82391900
monkeyc6r1s2832	9.85247000	18.96705200
monkeyc6r1s2844	11.80915500	18.54558600
monkeyc6r1s2856	11.94242300	18.59626400
monkeyc6r1s2860	11.01403000	18.67445600
monkeyc6r1s2866	9.13046100	19.04324000
monkeyc6r1s2884	10.00377300	18.90232700
monkeyc6r1s2912	7.96514600	19.09594000
monkeyc6r1s2926	7.90171000	18.98910100
monkeyc6r1s2936	12.15759800	18.57659500
monkeyc6r1s2938	12.61465400	18.39139700
monkeyc6r1s2942	7.92613500	18.96582000
monkeyc6r1s2966	8.42331200	19.17701000
monkeyc6r1s2968	10.14884400	19.10895500
monkeyc6r1s2974	9.81646000	18.80297900
monkeyc6r1s2986	10.06721400	18.87430600




monkeyc7sp1s3001	26.97770000	14.00000000
monkeyc7sp1s3002	27.04487000	14.26844500
monkeyc7sp1s3003	24.75302000	16.38221000
monkeyc7sp1s3004	24.70515800	16.37764000
monkeyc7sp1s3005	24.65721100	16.37211000
monkeyc7sp1s3006	24.60920000	16.36561000
monkeyc7sp1s3007	24.56114300	16.35814000
monkeyc7sp1s3008	24.51306100	16.34970000
monkeyc7sp1s3009	24.46497000	16.34027000
monkeyc7sp1s3010	24.41690000	16.32987000
monkeyc7sp1s3011	24.36886000	16.31848000
monkeyc7sp1s3012	24.32087000	16.30611000
monkeyc7sp1s3013	27.04936000	14.29981000
monkeyc7sp1s3014	24.27296000	16.29275000
monkeyc7sp1s3015	24.22514000	16.27840000
monkeyc7sp1s3016	24.17744000	16.26305000
monkeyc7sp1s3017	24.12987000	16.24672000
monkeyc7sp1s3018	24.08246000	16.22939000
monkeyc7sp1s3019	24.03522000	16.21107000
monkeyc7sp1s3020	23.98818000	16.19176000
monkeyc7sp1s3021	23.94136000	16.17146000
monkeyc7sp1s3022	23.89477000	16.15017000
monkeyc7sp1s3023	23.84845000	16.12789000
monkeyc7sp1s3024	27.05322000	14.33143900
monkeyc7sp1s3025	23.80240000	16.10463000
monkeyc7sp1s3026	23.75666000	16.08039000
monkeyc7sp1s3027	23.71123000	16.05516000
monkeyc7sp1s3028	23.66615000	16.02896000
monkeyc7sp1s3029	23.62143000	16.00179000
monkeyc7sp1s3030	23.57709000	15.97365000
monkeyc7sp1s3031	23.53316000	15.94454000
monkeyc7sp1s3032	23.48965000	15.91448000
monkeyc7sp1s3033	23.44658000	15.88347000
monkeyc7sp1s3034	23.40398000	15.85151000
monkeyc7sp1s3035	27.05643000	14.36331900
monkeyc7sp1s3036	23.36187000	15.81862000
monkeyc7sp1s3037	23.32026000	15.78479000
monkeyc7sp1s3038	23.27918000	15.75003000
monkeyc7sp1s3039	23.23865000	15.71436000
monkeyc7sp1s3040	23.19868000	15.67778000
monkeyc7sp1s3041	23.15930000	15.64031000
monkeyc7sp1s3042	23.12052000	15.60194000
monkeyc7sp1s3043	23.08237000	15.56269000
monkeyc7sp1s3044	23.04486000	15.52257000
monkeyc7sp1s3045	23.00802000	15.48159000
monkeyc7sp1s3046	27.05901000	14.39543700
monkeyc7sp1s3047	22.97187000	15.43975000
monkeyc7sp1s3048	22.93641000	15.39709000
monkeyc7sp1s3049	22.90168000	15.35359000
monkeyc7sp1s3050	22.86768000	15.30928000
monkeyc7sp1s3051	22.83445000	15.26417000
monkeyc7sp1s3052	22.80199000	15.21826000
monkeyc7sp1s3053	22.77032000	15.17159000
monkeyc7sp1s3054	22.73947000	15.12415000
monkeyc7sp1s3055	22.70945000	15.07596000
monkeyc7sp1s3056	22.68027000	15.02704000
monkeyc7sp1s3057	27.06093000	14.42778000
monkeyc7sp1s3058	22.65196000	14.97739500
monkeyc7sp1s3059	22.62453000	14.92705100
monkeyc7sp1s3060	22.59800000	14.87601900
monkeyc7sp1s3061	22.57238000	14.82431500
monkeyc7sp1s3062	22.54769000	14.77195500
monkeyc7sp1s3063	22.52394000	14.71895700
monkeyc7sp1s3064	22.50115000	14.66533700
monkeyc7sp1s3065	22.47934000	14.61111300
monkeyc7sp1s3066	22.45852000	14.55630200
monkeyc7sp1s3067	22.43871000	14.50092200
monkeyc7sp1s3068	27.06218000	14.46033500
monkeyc7sp1s3069	22.41991000	14.44499300
monkeyc7sp1s3070	22.40214000	14.38853300
monkeyc7sp1s3071	22.38542000	14.33156100
monkeyc7sp1s3072	22.36976000	14.27409600
monkeyc7sp1s3073	22.35517000	14.21615800
monkeyc7sp1s3074	22.34167000	14.15776700
monkeyc7sp1s3075	22.32925000	14.09894390
monkeyc7sp1s3076	22.31795000	14.03970870
monkeyc7sp1s3077	22.30776000	13.98008240
monkeyc7sp1s3078	22.29870000	13.92008630
monkeyc7sp1s3079	27.06278000	14.49308900
monkeyc7sp1s3080	22.29078000	13.85974200
monkeyc7sp1s3081	22.28401000	13.79907000
monkeyc7sp1s3082	22.27840000	13.73809400
monkeyc7sp1s3083	22.27396000	13.67683500
monkeyc7sp1s3084	22.27069000	13.61531600
monkeyc7sp1s3085	22.26860000	13.55355900
monkeyc7sp1s3086	22.26771000	13.49158800
monkeyc7sp1s3087	22.26802000	13.42942500
monkeyc7sp1s3088	22.26953000	13.36709300
monkeyc7sp1s3089	22.27226000	13.30461700
monkeyc7sp1s3090	27.06269000	14.52602800
monkeyc7sp1s3091	22.27621000	13.24201900
monkeyc7sp1s3092	22.28138000	13.17932300
monkeyc7sp1s3093	22.28777000	13.11655400
monkeyc7sp1s3094	22.29541000	13.05373600
monkeyc7sp1s3095	22.30428000	12.99089000
monkeyc7sp1s3096	22.31439000	12.92805000
monkeyc7sp1s3097	22.32575000	12.86523000
monkeyc7sp1s3098	22.33835000	12.80246000
monkeyc7sp1s3099	22.35221000	12.73976000
monkeyc7sp1s3100	22.36732000	12.67716000
monkeyc7sp1s3101	27.06192000	14.55913700
monkeyc7sp1s3102	22.38368000	12.61468000
monkeyc7sp1s3103	22.40129000	12.55235000
monkeyc7sp1s3104	22.42015000	12.49019000
monkeyc7sp1s3105	22.44027000	12.42824000
monkeyc7sp1s3106	22.46165000	12.36650000
monkeyc7sp1s3107	22.48427000	12.30502000
monkeyc7sp1s3108	22.50814000	12.24381000
monkeyc7sp1s3109	22.53326000	12.18290000
monkeyc7sp1s3110	22.55962000	12.12231000
monkeyc7sp1s3111	22.58723000	12.06207000
monkeyc7sp1s3112	26.98743000	14.02846110
monkeyc7sp1s3113	27.06047000	14.59240300
monkeyc7sp1s3114	22.61607000	12.00221000
monkeyc7sp1s3115	22.64614000	11.94275000
monkeyc7sp1s3116	22.67744000	11.88372000
monkeyc7sp1s3117	22.70996000	11.82513000
monkeyc7sp1s3118	22.74370000	11.76703000
monkeyc7sp1s3119	22.77865000	11.70942000
monkeyc7sp1s3120	22.81481000	11.65234000
monkeyc7sp1s3121	22.85215000	11.59582000
monkeyc7sp1s3122	22.89069000	11.53986000
monkeyc7sp1s3123	22.93040000	11.48451000
monkeyc7sp1s3124	27.05832000	14.62581200
monkeyc7sp1s3125	22.97129000	11.42979000
monkeyc7sp1s3126	23.01333000	11.37571000
monkeyc7sp1s3127	23.05652000	11.32231000
monkeyc7sp1s3128	23.10086000	11.26961000
monkeyc7sp1s3129	23.14632000	11.21763000
monkeyc7sp1s3130	23.19290000	11.16640000
monkeyc7sp1s3131	23.24059000	11.11593000
monkeyc7sp1s3132	23.28937000	11.06626000
monkeyc7sp1s3133	23.33923000	11.01741000
monkeyc7sp1s3134	23.39015000	10.96940000
monkeyc7sp1s3135	27.05547000	14.65934900
monkeyc7sp1s3136	23.44213000	10.92225000
monkeyc7sp1s3137	23.49514000	10.87599000
monkeyc7sp1s3138	23.54918000	10.83063000
monkeyc7sp1s3139	23.60422000	10.78620000
monkeyc7sp1s3140	23.66026000	10.74273000
monkeyc7sp1s3141	23.71727000	10.70023000
monkeyc7sp1s3142	23.77524000	10.65873000
monkeyc7sp1s3143	23.83414000	10.61824000
monkeyc7sp1s3144	23.89398000	10.57878000
monkeyc7sp1s3145	23.95471000	10.54039000
monkeyc7sp1s3146	27.05191000	14.69299900
monkeyc7sp1s3147	24.01634000	10.50307000
monkeyc7sp1s3148	24.07883000	10.46685000
monkeyc7sp1s3149	24.14216000	10.43174000
monkeyc7sp1s3150	24.20633000	10.39778000
monkeyc7sp1s3151	24.27130000	10.36496000
monkeyc7sp1s3152	24.33706000	10.33332000
monkeyc7sp1s3153	24.40358000	10.30287000
monkeyc7sp1s3154	24.47085000	10.27363000
monkeyc7sp1s3155	24.53884100	10.24561000
monkeyc7sp1s3156	24.60752900	10.21884000
monkeyc7sp1s3157	27.04765000	14.72674800
monkeyc7sp1s3158	24.67689400	10.19332000
monkeyc7sp1s3159	24.74691300	10.16908000
monkeyc7sp1s3160	24.81756100	10.14613000
monkeyc7sp1s3161	24.88881600	10.12449000
monkeyc7sp1s3162	24.96065200	10.10416000
monkeyc7sp1s3163	25.03304600	10.08517000
monkeyc7sp1s3164	25.10597200	10.06753000
monkeyc7sp1s3165	25.17940600	10.05125000
monkeyc7sp1s3166	25.25332100	10.03635000
monkeyc7sp1s3167	25.32769300	10.02283000
monkeyc7sp1s3168	27.04267000	14.76058100
monkeyc7sp1s3169	25.40249470	10.01071000
monkeyc7sp1s3170	25.47770000	10.00000000
monkeyc7sp1s3171	25.55328220	9.99071000
monkeyc7sp1s3172	25.62921500	9.98286000
monkeyc7sp1s3173	25.70547000	9.97644000
monkeyc7sp1s3174	25.78202000	9.97148000
monkeyc7sp1s3175	25.85883900	9.96797000
monkeyc7sp1s3176	25.93589700	9.96594000
monkeyc7sp1s3177	26.01316700	9.96538000
monkeyc7sp1s3178	26.09062000	9.96630000
monkeyc7sp1s3179	27.03696000	14.79448300
monkeyc7sp1s3180	26.16822900	9.96871000
monkeyc7sp1s3181	26.24596300	9.97262000
monkeyc7sp1s3182	26.32379500	9.97803000
monkeyc7sp1s3183	26.40169600	9.98495000
monkeyc7sp1s3184	26.47963000	9.99338000
monkeyc7sp1s3185	26.55758000	10.00332000
monkeyc7sp1s3186	26.63551000	10.01478000
monkeyc7sp1s3187	26.71339000	10.02776000
monkeyc7sp1s3188	26.79119000	10.04227000
monkeyc7sp1s3189	26.86889000	10.05830000
monkeyc7sp1s3190	27.03053000	14.82843900
monkeyc7sp1s3191	26.94644000	10.07586000
monkeyc7sp1s3192	27.02382000	10.09494000
monkeyc7sp1s3193	27.10101000	10.11555000
monkeyc7sp1s3194	27.17797000	10.13768000
monkeyc7sp1s3195	27.25466000	10.16134000
monkeyc7sp1s3196	27.33107000	10.18652000
monkeyc7sp1s3197	27.40716000	10.21322000
monkeyc7sp1s3198	27.48290000	10.24144000
monkeyc7sp1s3199	27.55826000	10.27117000
monkeyc7sp1s3200	27.63321000	10.30241000
monkeyc7sp1s3201	27.02337000	14.86243300
monkeyc7sp1s3202	27.70772000	10.33515000
monkeyc7sp1s3203	27.78176000	10.36939000
monkeyc7sp1s3204	27.85529000	10.40512000
monkeyc7sp1s3205	27.92830000	10.44234000
monkeyc7sp1s3206	28.00075000	10.48103000
monkeyc7sp1s3207	28.07261000	10.52120000
monkeyc7sp1s3208	28.14385000	10.56283000
monkeyc7sp1s3209	28.21443000	10.60590000
monkeyc7sp1s3210	28.28434000	10.65043000
monkeyc7sp1s3211	28.35355000	10.69638000
monkeyc7sp1s3212	27.01548000	14.89644900
monkeyc7sp1s3213	28.42201000	10.74375000
monkeyc7sp1s3214	28.48971000	10.79254000
monkeyc7sp1s3215	28.55661000	10.84272000
monkeyc7sp1s3216	28.62269000	10.89429000
monkeyc7sp1s3217	28.68791000	10.94723000
monkeyc7sp1s3218	28.75226000	11.00152000
monkeyc7sp1s3219	28.81569000	11.05716000
monkeyc7sp1s3220	28.87819000	11.11413000
monkeyc7sp1s3221	28.93973000	11.17241000
monkeyc7sp1s3222	29.00027000	11.23199000
monkeyc7sp1s3223	26.99662000	14.05728910
monkeyc7sp1s3224	27.00686000	14.93047300
monkeyc7sp1s3225	29.05980000	11.29285000
monkeyc7sp1s3226	29.11828000	11.35497000
monkeyc7sp1s3227	29.17568000	11.41833000
monkeyc7sp1s3228	29.23199000	11.48292000
monkeyc7sp1s3229	29.28718000	11.54872000
monkeyc7sp1s3230	29.34121000	11.61571000
monkeyc7sp1s3231	29.39408000	11.68386000
monkeyc7sp1s3232	29.44574000	11.75316000
monkeyc7sp1s3233	29.49618000	11.82359000
monkeyc7sp1s3234	29.54537000	11.89512000
monkeyc7sp1s3235	26.99749000	14.96448800
monkeyc7sp1s3236	29.59328000	11.96774000
monkeyc7sp1s3237	29.63990000	12.04142000
monkeyc7sp1s3238	29.68521000	12.11613000
monkeyc7sp1s3239	29.72917000	12.19185000
monkeyc7sp1s3240	29.77177000	12.26857000
monkeyc7sp1s3241	29.81299000	12.34625000
monkeyc7sp1s3242	29.85280000	12.42487000
monkeyc7sp1s3243	29.89118000	12.50440000
monkeyc7sp1s3244	29.92811000	12.58483000
monkeyc7sp1s3245	29.96358000	12.66611000
monkeyc7sp1s3246	26.98738000	14.99847900
monkeyc7sp1s3247	29.99756000	12.74823000
monkeyc7sp1s3248	30.03004000	12.83116000
monkeyc7sp1s3249	30.06099000	12.91487000
monkeyc7sp1s3250	30.09041000	12.99933000
monkeyc7sp1s3251	30.11826000	13.08451100
monkeyc7sp1s3252	30.14453000	13.17039100
monkeyc7sp1s3253	30.16922000	13.25693600
monkeyc7sp1s3254	30.19230000	13.34411800
monkeyc7sp1s3255	30.21375000	13.43190700
monkeyc7sp1s3256	30.23357000	13.52027100
monkeyc7sp1s3257	26.97653000	15.03243000
monkeyc7sp1s3258	30.25173000	13.60918100
monkeyc7sp1s3259	30.26823000	13.69860600
monkeyc7sp1s3260	30.28305000	13.78851300
monkeyc7sp1s3261	30.29618000	13.87887300
monkeyc7sp1s3262	30.30760000	13.96965240
monkeyc7sp1s3263	30.31732000	14.06081960
monkeyc7sp1s3264	30.32531000	14.15234200
monkeyc7sp1s3265	30.33156000	14.24418700
monkeyc7sp1s3266	30.33607000	14.33632200
monkeyc7sp1s3267	30.33883000	14.42871400
monkeyc7sp1s3268	26.96493000	15.06632000
monkeyc7sp1s3269	30.33983000	14.52132900
monkeyc7sp1s3270	30.33906000	14.61413300
monkeyc7sp1s3271	30.33652000	14.70709300
monkeyc7sp1s3272	30.33220000	14.80017500
monkeyc7sp1s3273	30.32608000	14.89334400
monkeyc7sp1s3274	30.31818000	14.98656700
monkeyc7sp1s3275	30.30849000	15.07981000
monkeyc7sp1s3276	30.29699000	15.17304000
monkeyc7sp1s3277	30.28370000	15.26621000
monkeyc7sp1s3278	30.26860000	15.35930000
monkeyc7sp1s3279	26.95258000	15.10015000
monkeyc7sp1s3280	30.25169000	15.45227000
monkeyc7sp1s3281	30.23298000	15.54508000
monkeyc7sp1s3282	30.21247000	15.63771000
monkeyc7sp1s3283	30.19014000	15.73011000
monkeyc7sp1s3284	30.16602000	15.82225000
monkeyc7sp1s3285	30.14009000	15.91409000
monkeyc7sp1s3286	30.11236000	16.00560000
monkeyc7sp1s3287	30.08284000	16.09674000
monkeyc7sp1s3288	30.05152000	16.18748000
monkeyc7sp1s3289	30.01841000	16.27779000
monkeyc7sp1s3290	26.93949000	15.13388000
monkeyc7sp1s3291	29.98353000	16.36762000
monkeyc7sp1s3292	29.94686000	16.45694000
monkeyc7sp1s3293	29.90843000	16.54573000
monkeyc7sp1s3294	29.86824000	16.63393000
monkeyc7sp1s3295	29.82629000	16.72152000
monkeyc7sp1s3296	29.78259000	16.80847000
monkeyc7sp1s3297	29.73716000	16.89473000
monkeyc7sp1s3298	29.69001000	16.98028000
monkeyc7sp1s3299	29.64114000	17.06507000
monkeyc7sp1s3300	29.59057000	17.14908000
monkeyc7sp1s3301	26.92564000	15.16751000
monkeyc7sp1s3302	29.53831000	17.23227000
monkeyc7sp1s3303	29.48437000	17.31460000
monkeyc7sp1s3304	29.42877000	17.39605000
monkeyc7sp1s3305	29.37151000	17.47658000
monkeyc7sp1s3306	29.31263000	17.55616000
monkeyc7sp1s3307	29.25212000	17.63474000
monkeyc7sp1s3308	29.19001000	17.71231000
monkeyc7sp1s3309	29.12632000	17.78883000
monkeyc7sp1s3310	29.06105000	17.86426000
monkeyc7sp1s3311	28.99424000	17.93857000
monkeyc7sp1s3312	26.91104000	15.20101000
monkeyc7sp1s3313	28.92590000	18.01173000
monkeyc7sp1s3314	28.85605000	18.08372000
monkeyc7sp1s3315	28.78470000	18.15450000
monkeyc7sp1s3316	28.71189000	18.22403000
monkeyc7sp1s3317	28.63763000	18.29229000
monkeyc7sp1s3318	28.56194000	18.35925000
monkeyc7sp1s3319	28.48485000	18.42488000
monkeyc7sp1s3320	28.40637000	18.48915000
monkeyc7sp1s3321	28.32655000	18.55203000
monkeyc7sp1s3322	28.24538000	18.61349000
monkeyc7sp1s3323	26.89569000	15.23438000
monkeyc7sp1s3324	28.16292000	18.67351000
monkeyc7sp1s3325	28.07917000	18.73206000
monkeyc7sp1s3326	27.99417000	18.78910000
monkeyc7sp1s3327	27.90794000	18.84462000
monkeyc7sp1s3328	27.82051000	18.89859000
monkeyc7sp1s3329	27.73190000	18.95098000
monkeyc7sp1s3330	27.64216000	19.00176000
monkeyc7sp1s3331	27.55129000	19.05092000
monkeyc7sp1s3332	27.45935000	19.09843000
monkeyc7sp1s3333	27.36634000	19.14426000
monkeyc7sp1s3334	27.00525000	14.08647340
monkeyc7sp1s3335	26.87959000	15.26760000
monkeyc7sp1s3336	27.27232000	19.18840000
monkeyc7sp1s3337	27.17729000	19.23081000
monkeyc7sp1s3338	27.08131000	19.27148000
monkeyc7sp1s3339	26.98439000	19.31039000
monkeyc7sp1s3340	26.88658000	19.34752000
monkeyc7sp1s3341	26.78790000	19.38284000
monkeyc7sp1s3342	26.68840000	19.41634000
monkeyc7sp1s3343	26.58809000	19.44799000
monkeyc7sp1s3344	26.48702000	19.47779000
monkeyc7sp1s3345	26.38521500	19.50571000
monkeyc7sp1s3346	26.86274000	15.30064000
monkeyc7sp1s3347	26.28272000	19.53173000
monkeyc7sp1s3348	26.17956600	19.55584000
monkeyc7sp1s3349	26.07578900	19.57803000
monkeyc7sp1s3350	25.97142400	19.59827000
monkeyc7sp1s3351	25.86650800	19.61656000
monkeyc7sp1s3352	25.76107800	19.63288000
monkeyc7sp1s3353	25.65517100	19.64721000
monkeyc7sp1s3354	25.54882380	19.65955000
monkeyc7sp1s3355	25.44207460	19.66989000
monkeyc7sp1s3356	25.33496100	19.67821000
monkeyc7sp1s3357	26.84514000	15.33350000
monkeyc7sp1s3358	25.22752100	19.68450000
monkeyc7sp1s3359	25.11979400	19.68875000
monkeyc7sp1s3360	25.01181800	19.69096000
monkeyc7sp1s3361	24.90363100	19.69112000
monkeyc7sp1s3362	24.79527300	19.68922000
monkeyc7sp1s3363	24.68678400	19.68525000
monkeyc7sp1s3364	24.57820200	19.67921000
monkeyc7sp1s3365	24.46957000	19.67109000
monkeyc7sp1s3366	24.36092000	19.66089000
monkeyc7sp1s3367	24.25230000	19.64861000
monkeyc7sp1s3368	26.82679000	15.36615000
monkeyc7sp1s3369	24.14375000	19.63424000
monkeyc7sp1s3370	24.03530000	19.61778000
monkeyc7sp1s3371	23.92700000	19.59923000
monkeyc7sp1s3372	23.81889000	19.57860000
monkeyc7sp1s3373	23.71100000	19.55587000
monkeyc7sp1s3374	23.60339000	19.53105000
monkeyc7sp1s3375	23.49608000	19.50415000
monkeyc7sp1s3376	23.38913000	19.47517000
monkeyc7sp1s3377	23.28256000	19.44410000
monkeyc7sp1s3378	23.17642000	19.41096000
monkeyc7sp1s3379	26.80769000	15.39858000
monkeyc7sp1s3380	23.07076000	19.37575000
monkeyc7sp1s3381	22.96560000	19.33848000
monkeyc7sp1s3382	22.86100000	19.29915000
monkeyc7sp1s3383	22.75699000	19.25777000
monkeyc7sp1s3384	22.65361000	19.21435000
monkeyc7sp1s3385	22.55090000	19.16889000
monkeyc7sp1s3386	22.44890000	19.12142000
monkeyc7sp1s3387	22.34766000	19.07193000
monkeyc7sp1s3388	22.24721000	19.02044000
monkeyc7sp1s3389	22.14758000	18.96696000
monkeyc7sp1s3390	26.78785000	15.43078000
monkeyc7sp1s3391	22.04883000	18.91151000
monkeyc7sp1s3392	21.95099000	18.85410000
monkeyc7sp1s3393	21.85409000	18.79474000
monkeyc7sp1s3394	21.75819000	18.73346000
monkeyc7sp1s3395	21.66330000	18.67025000
monkeyc7sp1s3396	21.56948000	18.60515000
monkeyc7sp1s3397	21.47676000	18.53817000
monkeyc7sp1s3398	21.38518000	18.46933000
monkeyc7sp1s3399	21.29478000	18.39864000
monkeyc7sp1s3400	21.20559000	18.32614000
monkeyc7sp1s3401	26.76726000	15.46272000
monkeyc7sp1s3402	21.11765000	18.25183000
monkeyc7sp1s3403	21.03099000	18.17574000
monkeyc7sp1s3404	20.94566000	18.09789000
monkeyc7sp1s3405	20.86168000	18.01830000
monkeyc7sp1s3406	20.77910000	17.93701000
monkeyc7sp1s3407	20.69794000	17.85402000
monkeyc7sp1s3408	20.61825000	17.76938000
monkeyc7sp1s3409	20.54005000	17.68309000
monkeyc7sp1s3412	26.74593000	15.49439000
monkeyc7sp1s3423	26.72386000	15.52577000
monkeyc7sp1s3434	26.70106000	15.55685000
monkeyc7sp1s3445	27.01332000	14.11600300
monkeyc7sp1s3446	26.67753000	15.58761000
monkeyc7sp1s3448	26.65327000	15.61803000
monkeyc7sp1s3449	26.62829000	15.64810000
monkeyc7sp1s3450	26.60259000	15.67780000
monkeyc7sp1s3451	26.57618000	15.70712000
monkeyc7sp1s3452	26.54906000	15.73603000
monkeyc7sp1s3453	26.52123000	15.76452000
monkeyc7sp1s3454	26.49272000	15.79258000
monkeyc7sp1s3455	26.46351300	15.82018000
monkeyc7sp1s3456	26.43362600	15.84732000
monkeyc7sp1s3457	27.02082000	14.14586800
monkeyc7sp1s3458	26.40306500	15.87398000
monkeyc7sp1s3459	26.37183600	15.90014000
monkeyc7sp1s3460	26.33995000	15.92578000
monkeyc7sp1s3461	26.30741200	15.95089000
monkeyc7sp1s3462	26.27423300	15.97546000
monkeyc7sp1s3463	26.24042100	15.99946000
monkeyc7sp1s3464	26.20598700	16.02289000
monkeyc7sp1s3465	26.17093800	16.04573000
monkeyc7sp1s3466	26.13528700	16.06797000
monkeyc7sp1s3467	26.09904200	16.08958000
monkeyc7sp1s3468	27.02773000	14.17605600
monkeyc7sp1s3469	26.06221500	16.11055000
monkeyc7sp1s3470	26.02481800	16.13088000
